id,trainer_id,rider_id,handicap_weight
29283,721,326,58.5
29293,168,118,55.5
29292,151,91,55.5
29297,386,197,54
29285,206,120,58
29286,1107,908,57.5
29291,1216,352,56
29290,796,102,57
29289,1175,286,57
29295,386,377,54
29296,2627,103,54
29294,1105,316,55.5
29300,117,434,64.5
29299,12,723,65
29298,524,408,68
29303,1470,410,64
29302,132,134,64
29304,523,146,64
29301,883,437,64.5
29310,1888,42,58
29311,847,424,58
29307,850,422,58
29305,1478,421,58
29312,1490,894,58
29309,844,268,58
29313,1476,137,58
29308,850,12,58
29306,1474,578,58
29314,1476,425,55.5
29315,2550,427,55.5
29318,818,180,56
29320,1233,201,54.5
29322,283,344,54
29323,1017,167,54
29317,1753,254,59
29319,658,216,56
29321,1234,10,54
29316,653,10,60.5
29328,154,96,56.5
29331,221,95,55.5
29337,1499,100,54
29335,689,35,55
29325,178,97,58
29332,235,492,55.5
29330,21,21,55.5
29327,1524,870,57
29336,179,93,54
29333,21,119,55.5
29338,877,133,54
29329,2199,17,56
29334,1840,32,55
29326,1499,490,58
29324,180,98,61
29347,386,92,54.5
29343,213,352,56.5
29348,149,326,54.5
29344,1397,110,56
29349,753,316,54.5
29353,798,107,54
29342,518,322,56.5
29350,1120,315,54
29351,1101,496,54
29346,796,102,56
29345,1149,325,56
29339,1106,495,58.5
29340,716,377,57.5
29352,1422,10,54
29341,750,305,57.5
29354,12,409,70.5
29357,524,146,64
29356,220,134,68.5
29358,1466,412,64
29355,12,723,68.5
29636,1474,578,55
29630,2357,421,56
29632,1476,12,56
29629,845,137,56.5
29635,1519,427,55
29641,1538,10,54
29631,1517,268,56
29637,1474,426,55
29628,1474,42,56.5
29639,2240,894,54.5
29627,1479,424,59
29633,1517,425,56
29638,1478,10,55
29634,1472,422,55.5
29640,1474,743,54
29642,1517,10,54
29363,1261,233,56.5
29364,769,345,56.5
29373,818,180,54
29365,1233,215,56.5
29360,818,571,58
29367,1693,254,56
29361,818,402,58
29369,2344,342,55
29368,1705,175,56
29370,1247,202,54.5
29371,330,167,54.5
29372,1427,236,54
29366,2628,447,56
29362,1234,360,57
29359,656,172,59
29374,330,10,54
29382,157,98,54.5
29379,247,162,56.5
29381,250,119,54.5
29376,423,492,58.5
29384,2290,133,54
29378,2279,32,56.5
29377,466,95,57
29385,939,93,54
29375,235,870,60
29383,1023,15,54
29380,181,132,55.5
29386,921,278,58
29393,989,269,56
29389,1061,329,58
29395,623,206,56
29387,950,280,58
29388,337,210,58
29391,951,247,58
29396,370,246,56
29390,990,274,58
29392,1245,218,58
29394,920,10,56
29647,386,197,59
29643,221,286,60.5
29649,1218,322,58
29651,828,318,55.5
29644,1107,110,59.5
29648,1135,645,58
29652,597,108,55
29646,685,352,59
29655,214,109,54
29645,148,839,59.5
29656,176,103,54
29653,1136,91,54
29650,214,104,57.5
29654,212,92,54
29657,1105,10,54
29399,220,408,69
29403,12,950,64.5
29400,948,436,68
29398,524,409,70
29397,137,723,71
29402,893,411,65.5
29405,421,438,64
29401,25,134,65.5
29404,1928,412,64
29411,1479,422,55
29407,1517,268,57
29410,845,137,56.5
29409,1888,743,57
29408,2629,421,57
29406,1477,427,59
29415,1546,578,54
29414,1474,42,54
29412,1490,894,54
29413,2550,425,54
29416,769,345,60
29420,653,342,55
29417,388,236,57
29419,281,201,55.5
29418,1656,180,56.5
29422,2165,707,54
29423,1824,413,54
29425,283,344,54
29424,680,235,54
29421,388,167,54.5
29428,235,126,60.5
29429,45,15,60
29433,154,142,58
29426,221,95,61
29431,180,98,59.5
29427,155,144,61
29434,980,119,57.5
29435,178,393,57.5
29430,2169,93,60
29432,252,10,59.5
29436,920,276,60
29439,1049,448,58.5
29442,1019,278,56
29441,623,206,57.5
29444,951,210,55
29438,920,247,59
29446,921,540,55
29437,990,274,59
29445,921,271,55
29447,952,241,54
29443,989,269,55.5
29440,950,10,58
29449,518,322,59
29450,148,839,58.5
29453,1107,802,55.5
29456,245,107,54
29457,721,231,54
29460,386,443,54
29455,1106,495,54
29448,518,352,61
29454,1140,104,55
29452,183,353,56
29458,1120,315,54
29461,2112,91,54
29459,247,10,54
29451,514,110,58
29463,70,815,67
29466,1696,950,64
29469,70,723,64
29462,363,435,69
29467,947,952,64
29470,1466,410,64
29468,70,409,64
29464,271,437,66.5
29465,259,411,66
29478,1479,578,54
29474,1474,424,55
29479,1917,268,54
29476,1478,425,54
29473,1519,421,56
29475,401,427,54.5
29472,845,12,56.5
29471,845,137,59
29477,401,894,54
29483,432,254,55
29488,356,344,54
29485,680,215,54
29486,769,345,54
29482,1234,953,56.5
29484,281,165,54
29487,431,236,54
29480,283,173,59
29481,278,709,56.5
29501,939,93,54
29493,247,162,56.5
29500,1547,133,54
29494,179,492,56.5
29495,186,98,55.5
29497,181,132,55
29492,178,97,57
29499,45,15,54.5
29496,221,95,55.5
29498,1840,35,54.5
29489,1499,119,58
29502,980,490,54
29491,1499,100,57
29490,154,126,58
29508,337,210,54
29506,920,276,57.5
29509,922,335,54
29507,920,247,56.5
29504,920,448,59
29505,950,280,58.5
29503,990,922,64.5
29511,149,110,61.5
29520,1341,352,54
29515,148,839,56.5
29514,168,496,58
29513,15,107,58.5
29517,718,109,56
29522,829,325,54
29518,1110,103,55.5
29519,168,92,54
29510,1136,495,62
29516,518,320,56
29521,1116,90,54
29523,687,316,54
29512,716,10,58.5
29528,1919,425,54.5
29532,1888,421,54
29530,845,268,54
29524,1479,422,59
29526,844,10,55.5
29527,1479,427,54.5
29525,401,12,56
29529,2550,42,54
29531,1877,10,54
29541,2211,434,64
29539,219,954,65
29533,1102,436,68
29536,190,723,67
29537,1697,412,66.5
29534,869,952,67.5
29535,191,409,67
29540,1640,438,65
29538,1005,410,66
29543,432,254,58.5
29542,1079,346,59.5
29548,358,215,55.5
29554,283,413,54
29546,1043,846,55.5
29552,768,611,54.5
29550,656,172,55
29553,818,402,54
29545,330,201,56.5
29544,431,10,57.5
29547,278,113,55.5
29549,769,345,55
29551,282,10,55
29555,179,870,61.5
29556,1100,100,61.5
29564,224,99,57
29560,1315,516,59.5
29557,1498,10,60.5
29563,980,67,57.5
29566,205,17,55
29565,155,96,56.5
29567,1505,133,54.5
29561,178,97,58.5
29558,246,955,60
29562,45,10,58.5
29559,677,119,59.5
29573,920,247,56
29571,920,480,57.5
29574,921,540,55.5
29576,1063,278,54.5
29568,951,329,59
29572,623,206,56.5
29570,1060,218,58.5
29569,990,274,59
29575,989,269,54.5
29578,191,409,69.5
29585,1819,956,64
29577,400,411,72.5
29583,2026,146,67
29582,190,412,68
29584,2234,434,64
29586,2630,134,64
29581,1986,408,68.5
29579,70,436,69
29580,12,723,69
29667,920,210,54
29661,623,206,58.5
29659,922,335,61.5
29658,920,329,62
29664,951,534,54.5
29665,1066,271,54
29663,1049,280,56
29662,2177,276,57.5
29666,921,278,54
29660,989,241,58.5
29668,2184,10,54
29592,920,540,54
29589,920,276,58
29587,989,241,59
29593,475,335,54
29591,1060,210,54
29588,623,206,58
29590,556,246,57
29594,1065,218,59.5
29598,922,206,57
29596,920,276,57.5
29600,923,335,56
29595,920,247,59.5
29604,623,329,54
29606,990,274,54.5
29601,921,278,56
29605,623,271,54
29599,990,448,56.5
29603,951,540,54.5
29597,951,241,57
29608,2184,10,54
29602,337,210,55
29607,1672,10,54
29935,2326,570,57
29939,12,13,57
29937,12,304,57
29951,135,10,57
29948,51,8,57
29936,51,911,57
29949,2634,11,57
29946,216,543,57
29941,1848,5,57
29947,24,24,57
29942,27,508,57
29940,1092,36,57
29938,12,28,57
29945,611,340,57
29944,1953,31,57
29943,561,10,57
29952,75,38,57
29950,135,28,57
29671,785,54,56.5
29676,4,570,56
29675,27,369,56
29678,12,304,56
29679,32,543,54
29672,52,37,56.5
29682,145,911,56
29669,1237,14,58.5
29677,26,7,56
29681,35,11,56.5
29670,2632,328,56.5
29674,26,59,56
29683,559,10,58.5
29684,139,29,56.5
29685,76,10,56.5
29686,2114,10,58.5
29673,25,8,56
29680,611,340,54
29694,2633,91,59
29695,1504,721,59
29690,656,172,59
29692,655,180,59
29687,1260,105,59
29688,1750,107,59
29691,1588,567,59
29693,2138,707,59
29689,1250,101,59
29696,815,110,59
29702,198,325,54
29700,221,372,58
29701,514,322,56.5
29703,148,92,54
29699,1147,286,59.5
29697,887,140,60
29698,1086,495,60
29961,216,543,56
29956,103,62,56.5
29964,2326,7,54
29953,614,60,58.5
29966,1201,300,56
29965,145,13,56.5
29955,1848,5,58.5
29963,30,37,54
29967,13,34,56.5
29957,561,10,56.5
29962,1192,11,56
29960,25,8,56
29959,26,59,56
29954,840,10,58.5
29968,75,38,56
29969,28,10,54
29958,12,304,56
29970,295,136,56.5
29719,453,531,55.5
29713,1750,721,55.5
29716,1529,346,58
29708,1436,110,58
29710,707,105,58
29712,1300,107,58
29715,655,180,55.5
29714,326,415,55.5
29718,286,172,58
29704,396,380,58
29707,2362,707,58
29709,1260,362,58
29705,1246,874,58
29706,1487,10,58
29717,1652,10,58
29711,655,10,58
29728,135,570,56
29729,12,304,56
29725,70,658,56.5
29733,8,10,56.5
29731,459,543,54
29721,538,6,58.5
29727,75,38,56.5
29726,2351,46,56.5
29723,9,14,58.5
29720,1185,28,58.5
29732,35,7,56.5
29724,1192,11,56.5
29722,109,10,58.5
29730,562,911,54
29744,386,113,55
29736,701,92,57
29745,669,355,55
29739,221,305,55
29741,518,289,55
29742,667,315,55
29743,386,197,55
29740,1125,119,55
29734,1194,908,57
29737,1441,103,55
29738,669,10,55
29735,594,352,57
29755,1044,707,55.5
29760,194,10,55.5
29753,49,128,55.5
29750,434,568,55.5
29758,1713,362,55.5
29749,1300,129,55.5
29752,1260,611,55.5
29751,1380,403,55.5
29757,820,105,55.5
29759,1397,102,55.5
29761,286,172,55.5
29746,453,531,58
29756,244,91,55.5
29762,1486,10,55.5
29754,326,721,55.5
29747,392,649,58
29748,1254,10,57.5
29763,2139,10,55.5
29768,36,468,56.5
29773,32,37,56
29777,8,31,56.5
29775,70,47,54
29765,12,304,58.5
29771,34,26,56
29769,785,54,56.5
29766,295,38,56.5
29774,611,340,54
29767,71,46,56.5
29776,538,543,56.5
29764,103,6,58.5
29770,1456,7,56.5
29772,230,8,56
29782,668,286,56
29780,1297,119,56.5
29784,1112,113,55
29778,795,322,58.5
29783,462,305,56
29787,224,92,54.5
29788,669,316,54.5
29779,224,315,58.5
29781,254,289,56
29786,669,352,55
29789,173,495,54.5
29785,1441,103,55
29793,2192,10,54.5
29792,221,10,54.5
29791,1147,10,54.5
29790,757,10,54.5
29796,655,346,60.5
29795,1652,109,60.5
29794,244,550,62
29800,286,172,58
29799,1301,549,58.5
29797,1343,874,58.5
29803,1250,107,55.5
29804,1380,127,55
29801,768,659,57.5
29802,278,180,56.5
29805,2568,10,54
29798,815,500,58.5
29812,118,543,58
29806,793,369,62.5
29809,119,11,59.5
29815,70,47,56.5
29814,1185,28,56.5
29811,103,570,58.5
29807,1127,444,60
29813,1237,136,58
29810,60,7,59
29816,1008,41,56.5
29819,2281,46,54
29818,1834,10,54
29808,560,309,60
29817,405,10,54
29827,1112,113,57.5
29820,2040,142,61.5
29825,668,286,58
29822,583,106,59.5
29828,596,92,57.5
29823,701,322,59.5
29826,750,377,58
29829,1138,325,54
29824,325,197,59
29821,221,870,61.5
29833,1090,658,59.5
29837,1047,304,58.5
29830,71,24,61.5
29834,109,369,59.5
29844,64,10,54
29843,239,444,54
29838,1931,7,57.5
29842,336,340,55
29841,840,911,56
29836,538,543,59
29832,25,28,60
29840,402,10,57
29831,103,10,60
29835,25,80,59
29839,28,14,57.5
29848,1342,107,58.5
29849,356,172,58
29855,657,110,57.5
29851,396,380,58
29846,194,531,59
29858,1308,707,55
29850,434,568,58
29853,1405,91,57.5
29861,1251,10,54
29852,1254,832,57.5
29847,2150,549,58.5
29856,1302,759,56.5
29854,664,101,57.5
29860,147,102,56.5
29859,2568,10,55
29862,176,10,55
29857,1487,10,56
29845,800,346,63
29868,518,322,56.5
29872,518,289,55.5
29863,1297,119,59
29867,2283,355,57
29874,386,197,55.5
29876,669,352,55.5
29866,1086,92,57.5
29870,1441,103,55.5
29871,701,315,55.5
29869,718,10,56
29877,669,10,55.5
29873,829,325,55.5
29875,1231,359,55.5
29865,514,10,58
29864,742,10,58.5
29882,1987,658,61
29889,2197,658,56
29887,1201,468,57.5
29888,979,54,57
29885,239,24,59
29880,71,65,61
29879,1263,11,61
29891,4,7,58.5
29890,2359,41,54
29881,1085,369,61
29886,75,38,58
29878,2233,10,61.5
29883,28,14,59.5
29884,135,10,59.5
29894,356,172,58.5
29903,1254,832,54
29902,1374,714,54
29897,175,128,55
29900,326,721,54
29895,655,180,57.5
29892,1652,550,62
29893,1260,759,59.5
29904,1750,346,54
29899,1307,91,54
29896,768,611,57
29905,453,10,54
29901,1503,107,54
29898,1235,10,54
29914,518,289,54
29907,1431,197,59
29909,594,352,58
29917,607,315,54
29911,1086,92,56
29916,596,514,54
29919,821,316,54
29915,795,305,54
29912,669,355,55.5
29913,247,119,54
29906,386,10,59.5
29908,701,322,58.5
29918,386,113,54
29910,1219,10,58
29926,10,13,55.5
29930,118,369,54
29925,869,24,56
29921,1142,911,58
29929,1188,41,54
29927,89,509,54
29924,12,304,56.5
29922,34,26,57
29923,459,543,57
29934,336,340,54
29931,130,33,54
29928,87,10,54
29933,52,73,54
29920,28,10,58.5
29932,15,10,55.5
29983,326,753,54.5
29971,1342,107,59
29982,820,403,55.5
29972,657,110,57.5
29978,768,659,56.5
29977,1373,91,56.5
29980,707,531,55.5
29975,1396,549,57
29984,1310,105,54
29973,278,172,57.5
29979,1250,180,56
29986,194,10,54
29981,1699,101,55.5
29976,656,172,57
29974,434,391,57.5
29985,1302,129,54
29989,11,54,61.5
29990,231,543,60
29996,1188,71,58.5
29992,1152,504,59.5
29987,60,658,61.5
29995,1264,807,59
29997,1193,26,57.5
29998,1183,675,57.5
30000,1898,949,58
30002,106,47,56.5
29993,2234,772,59
29994,60,369,59
29999,998,59,57
29991,13,14,59.5
30001,938,10,55.5
29988,1035,300,61.5
30003,109,10,54
30004,179,870,62
30012,1138,355,56
30006,750,92,61
30014,716,352,55
30015,607,315,54
30007,386,377,59
30008,1231,516,58.5
30013,1105,119,55.5
30005,701,496,61.5
30009,693,142,58.5
30010,597,10,57.5
30011,1086,325,57.5
30326,595,231,59
30327,148,839,59
30329,757,161,57
30331,307,584,56.5
30330,272,162,57
30325,514,229,59
30328,797,326,57
30369,958,20,59
30381,1444,111,57
30372,514,322,59
30379,2259,197,57
30374,954,121,57
30378,860,316,57
30371,2637,19,59
30375,2206,372,57
30373,2511,34,59
30376,860,465,57
30380,954,388,54.5
30377,1054,429,57
30370,1051,465,59
30382,2636,10,59
30018,29,5,58
30019,51,911,58
30020,119,45,58
30027,2326,777,56
30030,468,54,56
30028,1192,78,56
30029,32,916,58
30023,611,851,56
30026,611,404,56
30025,135,543,56
30017,37,10,58
30024,405,10,56
30021,32,570,56
30022,135,83,56
30016,51,538,58
30031,22,10,56
30037,235,158,57
30039,424,132,56.5
30038,276,22,57
30032,305,164,59
30034,606,839,59
30036,537,190,59
30035,583,106,59
30040,669,355,54.5
30041,276,10,54.5
30033,1299,133,59
30044,1030,234,55
30043,2469,168,56.5
30047,1485,646,54
30046,392,235,54
30042,1079,346,58
30048,1428,660,54
30045,395,413,54
30049,2148,362,54
30292,273,181,56
30295,51,527,54
30289,131,777,56.5
30288,231,543,56.5
30287,762,11,56.5
30296,2326,25,54
30291,2164,78,56.5
30290,926,911,56.5
30285,611,570,58.5
30298,2114,370,58.5
30297,761,851,56.5
30300,1457,10,58.5
30299,295,10,56.5
30294,405,10,54
30286,34,10,56.5
30293,237,46,56
30311,1431,372,56.5
30313,698,10,54.5
30309,954,388,57
30310,888,51,57
30307,2203,108,57
30301,2206,465,59
30302,1072,316,59
30314,1447,108,59
30306,993,429,57
30312,775,383,54.5
30303,1447,10,59
30308,385,322,57
30305,955,10,59
30304,1965,10,59
30315,521,645,61
30323,247,98,54
30319,386,229,59.5
30316,537,927,61
30321,426,584,58.5
30324,2213,490,54
30320,701,22,59.5
30318,994,377,60
30317,223,355,60.5
30322,382,190,57.5
30388,802,168,57.5
30386,431,923,59
30384,1425,342,59
30392,290,345,57
30394,1249,175,57
30387,1249,10,59
30389,2147,765,57
30390,2638,165,57
30393,986,10,57
30385,817,402,59
30397,1544,765,59
30391,330,10,57
30395,1605,253,57.5
30383,2175,10,59
30396,1496,10,57
30060,470,12,55.5
30061,611,777,55.5
30054,361,570,58
30059,137,8,55.5
30053,51,115,58
30052,1192,78,58
30055,190,61,58
30057,135,79,58
30058,25,181,55.5
30050,760,31,58
30051,468,54,58
30056,1540,10,58
30065,1050,388,57.5
30070,514,322,57
30074,1073,316,57
30073,2260,34,57
30069,2275,465,57
30063,858,358,58
30068,750,121,57
30064,2363,481,57.5
30067,888,51,57
30079,2246,10,57
30072,750,372,57
30071,959,383,57
30078,1447,108,57
30066,2271,19,57
30076,1073,10,57
30062,2194,20,59
30075,1447,10,57
30077,753,197,57
30084,582,164,55.5
30080,1232,584,59
30087,2013,98,54
30082,386,190,57
30083,426,229,57
30089,514,355,54
30088,669,289,54
30086,1431,92,54
30081,235,158,57.5
30085,155,10,55
30401,308,916,58.5
30407,468,523,56
30405,295,704,56
30408,2326,25,54
30400,937,78,58.5
30406,468,543,56
30402,295,61,56.5
30403,256,340,56.5
30404,1942,115,56.5
30399,2639,674,58.5
30398,131,79,58.5
30411,762,10,56.5
30409,1191,26,56.5
30410,119,11,56.5
30412,1266,10,58.5
30092,1428,765,57.5
30094,2147,923,57.5
30099,1249,175,55.5
30096,802,168,55.5
30097,664,345,55.5
30100,392,649,53
30091,2148,745,57.5
30090,1544,342,57.5
30102,1941,634,55.5
30098,2635,235,55.5
30103,390,236,55.5
30095,1426,846,55.5
30101,1605,253,53
30093,1693,254,57.5
30104,664,10,55.5
30105,2147,10,55.5
30106,226,10,55.5
30112,954,121,54
30108,959,443,57.5
30114,888,957,54
30107,1530,3,63
30113,716,465,54
30110,775,20,55
30109,954,602,56.5
30115,687,10,54
30111,48,15,54
30123,34,406,58
30122,2326,7,58
30116,1464,31,59.5
30119,228,704,58.5
30127,1200,444,56
30120,2182,543,58.5
30118,1197,37,59
30124,190,369,57.5
30126,900,404,54
30121,37,10,58.5
30125,2167,772,55.5
30128,405,10,54
30129,1834,46,54
30117,256,10,59.5
30130,2281,10,54
30139,518,287,56
30138,276,163,56
30140,461,231,56
30132,424,158,56
30137,424,132,56
30131,2287,161,56
30136,1175,286,56
30133,2287,190,56
30135,2287,839,56
30142,689,355,56
30141,467,305,56
30134,694,359,56
30144,451,634,57.5
30151,1301,202,54
30147,1079,346,56.5
30153,984,362,54
30143,2293,306,59
30145,1226,389,57
30148,2368,236,56.5
30152,2635,235,54
30149,454,216,56
30146,1427,178,57
30154,1436,10,54
30150,2034,234,55
30161,385,388,57
30156,959,372,58
30163,858,316,56
30166,776,197,54
30164,889,103,55.5
30167,2271,481,54
30162,249,465,57
30157,855,322,58
30155,2206,19,59
30165,1054,429,54
30168,2203,51,54
30160,775,383,57.5
30159,1075,20,57.5
30158,750,121,57.5
30172,786,11,58
30177,334,851,54
30171,25,369,58.5
30170,2542,79,59.5
30174,792,527,56
30175,781,31,55.5
30169,2326,648,60
30173,25,10,57
30179,188,26,54
30178,1200,47,54
30176,28,14,54.5
30184,221,229,56
30182,276,158,56
30190,235,163,56
30180,594,352,56
30187,2287,161,56
30189,272,584,56
30191,521,305,56
30183,594,286,56
30186,424,132,56
30188,272,162,56
30181,518,10,56
30185,186,10,56
30195,802,262,58.5
30201,2568,413,54
30192,1079,346,59
30196,802,168,58.5
30198,288,174,58
30194,654,344,58.5
30200,2568,903,54
30199,1654,175,57.5
30193,1300,714,59
30197,398,238,58
30209,55,523,59.5
30207,1208,136,59.5
30204,137,8,60
30212,366,404,56.5
30205,51,5,60
30206,243,36,60
30210,1191,569,59
30202,735,54,62
30211,131,777,58.5
30214,2164,369,55.5
30203,926,79,61.5
30213,240,851,56
30216,51,333,57
30208,1540,61,59.5
30217,2026,46,55
30215,762,11,57.5
30224,954,121,59
30223,1444,111,59.5
30229,776,197,57
30222,888,388,60
30230,822,103,58
30226,1447,51,58.5
30221,993,20,60.5
30219,716,322,60.5
30218,2204,372,61
30227,2476,3,58.5
30228,2206,465,58
30220,2636,34,60.5
30233,1447,19,57
30225,775,10,58.5
30231,821,316,57.5
30232,753,10,57.5
30237,276,158,59
30242,596,92,54
30236,155,96,59
30240,2287,161,56
30234,1107,22,62.5
30238,797,352,58.5
30239,583,106,58
30235,235,870,62
30243,514,231,54
30241,669,802,55
30254,1235,342,55
30244,288,846,59
30250,226,346,56
30248,1428,660,57
30247,1260,175,57.5
30252,1485,833,56
30255,2148,958,54
30253,652,345,55.5
30245,1017,168,59
30256,1544,717,54
30257,458,10,54
30251,654,344,56
30249,917,946,56.5
30246,330,10,58
30265,2430,387,58.5
30266,34,181,58.5
30260,649,570,60.5
30258,51,538,61
30264,28,14,59
30263,135,385,59
30270,783,916,58.5
30267,230,115,58.5
30269,216,543,57
30268,2326,78,57.5
30261,100,777,60
30262,926,136,60
30259,1540,45,60.5
30273,100,10,58
30272,29,83,58
30271,1387,704,56.5
30276,514,322,59
30278,1050,602,58
30280,886,481,57.5
30275,698,358,59.5
30277,959,316,58
30283,822,103,55.5
30284,958,20,55
30274,858,121,61.5
30282,954,3,58
30279,1003,10,57.5
30281,775,111,57.5
30335,180,229,60.5
30339,594,352,59
30336,537,190,59
30334,386,162,61
30341,514,98,58.5
30332,206,120,61.5
30338,386,529,59
30343,467,289,56
30333,148,22,61.5
30340,670,92,58.5
30337,701,496,59
30342,1524,10,57.5
30352,1261,528,55
30350,1544,342,55.5
30349,1300,714,55.5
30354,1428,168,54
30344,1233,413,59.5
30345,226,262,58
30355,709,202,54
30346,1428,745,57.5
30348,1428,660,57
30357,398,238,54
30347,1616,10,57.5
30353,1769,233,55
30351,1481,236,55.5
30356,1260,10,54
30361,888,372,56.5
30358,954,388,60
30362,2212,19,56.5
30359,1088,121,59
30367,958,316,54
30364,716,453,55
30366,822,103,54
30368,1003,108,54
30365,2273,20,54
30363,954,358,56.5
30360,2194,3,57.5
30416,12,1,58.5
30414,2429,387,58.5
30418,60,53,58.5
30423,51,911,56
30421,759,12,58.5
30415,2156,115,58.5
30420,36,916,58.5
30424,2326,570,56
30419,37,788,58.5
30425,273,181,56
30429,404,573,58.5
30428,29,527,54
30422,1928,72,58.5
30427,296,851,54
30413,1541,46,58.5
30417,761,404,58.5
30426,162,10,56
30434,1891,199,56.5
30432,665,345,58
30437,293,215,54
30430,358,201,59
30435,1233,166,56
30433,356,167,56.5
30436,663,945,55.5
30431,1891,10,59
30443,785,708,59.5
30450,190,911,57.5
30439,12,1,59.5
30438,32,404,60
30451,52,888,57
30442,736,182,59.5
30453,216,184,57
30441,12,543,59.5
30440,2326,788,59.5
30447,2057,406,59
30449,29,786,58
30452,25,181,57
30448,24,569,58.5
30445,237,385,59
30446,230,764,59
